"Label-2 Text Color","Цвет надписи ярлыка №2 («скидки»)"
"Lazy Loading","Отложить загрузку с сервера файлов логотипов до попадания карусели в поле зрения пользователя?"
"Left Column","Левая колонка"
"Left Sidebar","Левая боковая колонка"
"Link Color","Цвет ссылок"
"Link Hover Background Color","Фоновый цвет ссылки при наведении на неё указателя мыши"
"Link Hover Color","Цвет ссылки при наведении на неё указателя мыши"
"Link Separator Color","Цвет горизонтальной черты-разделителя между пунктами выпадающего меню"
"Links in the footer: Site Map, Orders and Returns, Contact Us etc.",""
"Links in the header: Accoun, Wishlist, Log In etc.",""
"Load Custom CSS","Добавить к веб-странице дополнительный файл CSS?"
"Logo","Логотип"
"Main","Центральная область страницы"
"Main Menu","Главное меню"
"Main menu","Главное меню"
"Main Menu Shadow","Должно ли главное меню отбрасывать тень?"
"Maximum Page Width","Максимальная ширина информационной части страницы"
"Mega Drop-Down: 1st-Level Item Font Size","Кегль подпунктов верхнего уровня в широкоформатном режиме работы меню"
"Mega Drop-Down: 1st-Level Item Uppercase","Отображать ли подпункты меню верхнего уровня в широкоформатном режиме работы меню заглавными буквами?"
"Menu","Меню"
"Menu Item Colors","Цвета пунктов меню"
"Mini Cart Drop-down","Выпадающая мини-корзина"
"Mini Compare Drop-down","Выпадающий блок сравнения товаров"
"Mobile header","Шапка в режиме для небольших экранов"
"Mobile Header","Адаптировать шапку страницы к маленьким экранам?"
"Mobile Menu Drop-down Shadow","Должно ли выпадающее меню отбрасывать тень?"
"Name","Название товара"
"Newsletter Subscribe Form","Показывать ли форму подписки на рассылку?"
"No Additional Line Break","дополнительные переносы строк не нужны"
"No items were imported","Данные не были импортированы."
"None","нет"
"Number of Columns","Количество колонок"
"Number of Columns Below 480px","Количество колонок при ширине страницы меньше 480 пикселей"
"Number of Columns Below 640px","Количество колонок при ширине страницы 480..639 пикселей"
"Number of Columns Below 768px","Количество колонок при ширине страницы 640..767 пикселей"
"Number of columns displayed if browser viewport width is between 640 px and 768 px.",""
"Number of columns displayed if browser viewport width is between 480px and 640 px.",""
"Number of columns displayed if browser viewport width is between 320 px and 480 px. Below that width products are displayed in a single column.",""
"Number of imported items: %s","Импортировано объектов: %s."
"Number of products displayed in a single row, if the value of <strong>Maximum Page Width</strong> is set to 1024 px.<br/><strong style=""color:red;"">Important:</strong> if the value of <strong>Maximum Page Width</strong> is bigger, the number of columns will be automatically increased to show more products in a row. For example: if the <strong>Number of Columns</strong> = 3 and the <strong>Maximum Page Width</strong> = 1280 px, then 4 products in a row will be displayed.","Количество колонок при ширине страницы от 768 до 1024 пикселей.<br/>Когда страница шире 1024 пикселей, то в количество колонок в одном ряду <b>может превышать</b> указанное Вами в данной графе значение."
"Number of related products displayed in each slide.",""
"Number of Visible Products","Сколько товаров должно быть видно одновременно в карусели сопутствующих товаров?"
"Outer Container","Внешний контейнер"
"Other","Другие элементы"
"Other Elements","Другие элементы страницы товара"
"Overwrite Existing Blocks","Импортировать ли повторно уже присутствующие в магазине самодельные блоки?"
"Overwrite Existing Pages","Импортировать ли уже присутствующие в магазине самодельные страницы?"
"Page","Страница в целом"
"Page Background Color","Фоновый цвет страницы"
"Pages",""
"Panel Background Color","Фоновый цвет панели"
"Pattern","Текстура для фона"
"Pause on Hover","Приостанавливать ли прокрутку карусели при наведении на неё указателя мыши?"
"Position","Расположение"
"Position of Additional Line Break","Место переноса пунктов меню на следующую строку"
"Position of Related Products","Расположение блока сопутствующих товаров"
"Position of Search Box","Расположение"
"Price","Цена"
"Price Color","Цвет ценников"
"Primary, Central Column","в центральной колонке"
"Primary, Left Column","в левой колонке"
"Primary, Right Column","в правой колонке"
"Primary Column Width","Колонка названием и ценой товара (центральная)"
"Product Grid Display","Мини-карточка (плитка) товара"
"Product Grid/List","Мини-карточка товара"
"Product Hover Effect","Выделять мини-карточку (плитку) при наведении на неё указателя мыши?"
"Product Labels","Ярлыки на товарах"
"Product Page","Страница товара"
"Product Page: Related Products Checkbox","Показывать ли в карусели сопутствующих товаров галочки для отметки тех товаров, которые пользоатель может захотеть заказать?"
"Product Sliders","Карусели товаров"
"Ratings","Рейтинг"
"Related Products","Сопутствующие товары"
"Related Products Layout","Сделать ли одновременно видимыми сразу несколько товаров карусели сопутствующих товаров?"
"Remove Content Side Padding","Убрать отступы содержимого от боков блока?"
"Remove Content Side Padding (Stretched)","Убрать отступы содержимого от боков блока?"
"Responsive Layout","Адаптивность к различным размерам экрана"
"Rich Snippets","Расширенные описания веб-страниц (Rich Snippets)"
"Right Column","Правая колонка"
"Right Sidebar","Правая боковая колонка"
"Search","Форма полнотекстового поиска"
"Search box","Форма полнотекстового поиска"
"Second Pattern","Вторая текстура для фона (будет наложена поверх первой)"
"Secondary Column Width","Колонка с дополнительным самодельным блоком (правая)"
"Select Alternative Image By Column","Значение какой колонки административной таблицы товарных изображений помечает альтернативное изображение для показа при наведении мыши?"
"Select predefined font stack, Google Fonts or type in your custom font stack.",""
"Select which container of the menu will drop shadow. <strong>Important:</strong> unlike other sections, menu doesn't need to have <strong>Inner Background Color</strong> to drop shadow.","Я не заметил разницы в отображении меню при различных значениях этой опции."
"Selected emphasized buttons, e.g. ""Add to cart"" on product page, ""Proceed to checkout"" etc.","Вы можете выделить особым цветом главную по смыслу кнопку на некоторых экранах.<br/>Например, на товарной карточке главной по смыслу является кнопка<br/>«<b>в корзину</b>», а на странице корзины главной по смыслу явлется кнопка «<b>оформить заказ</b>»."
"Selected interface icons, e.g.: slider arrows, category view toolbar icons.","Примерами пиктограмм являются значки на панели управления над списком товаров на витрине, стрелки карусели и т.п."
"Set ""Yes"", to keep aspect ratio of the product images (height of the images will be calculated automatically based on width).","При значении «да» изображения-миниатюры на страницах товарных разделов будут сохранять пропорции исходных изображений."
"Show ""Add to"" Links as Icons Above the Image","Показывать «запомнить» и «сравнить» в виде иконок?"
"Show ""Add to"" Links as Text Links","Показывать «запомнить» и «сравнить» без иконки?"
"Show ""New"" Label","Показывать ярлык «новинка»"
"Show ""Sale"" Label","Показывать ярлык «скидка»"
"Show alternative image on mouse hover over the main image.",""
"Show Bottom Border","Показывать ли нижнюю границу меню?"
"Show SKU","Показывать артикул?"
"Show Text Label ""Cart""","Показывать ли для пункта меню надпись («Корзина»)?"
"Show Text Label ""Compare""","Показывать ли для пункта меню надпись («Сравнение»)?"
"Side Padding","Ширина внутренних боковых полей основных блоков страницы"
"Size of Elements","Размер элементов мини-карточки"
"Size of the regular text. Font size of most of the other elements will be calculated relative to this value.","Другие кегли (более крупные и более мелкие) зависят от данного."
"Slider arrows and pagination.","Стрелки для перелистывания слайдов и меню с номерами слайдов для перехода к конкретному слайду."
"Slider: Multiple Thumbnails","да"
"Slider: Single Product","нет"
"Slideshow","Слайд-шоу"
"Social Icon Background Color","Фоновый цвет иконок социальных сетей"
"Social Icon Color","Цвет иконок социальных сетей"
"Social Icon Hover Background Color","Фоновый цвет иконки социальной сети при наведении на неё указателя мыши"
"Social Icon Hover Color","Цвет иконки социальной сети при наведении на неё указателя мыши"
"Some of the fonts support multiple scripts (like Latin and Cyrillic for example). You need to select at least one character set.<br/><strong style=""color:red;"">Important</strong>: not all fonts support extended character sets. For a complete list of available fonts and font subsets refer to <a href=""http://www.google.com/webfonts"">Google Web Fonts</a>.<br/><strong style=""color:red;"">Important</strong>: using multiple character sets affects performance, so only select the character sets that you actually need.","Для российских магазинов нужно выбрать в этом списке<br/><b>одновременно 2 алфавита</b>: кириллицу и латинский.<br/>При выборе шрифта (опция «Шрифт из библиотеки Google» выше) будьте внимательны и <a href='http://www.google.com/fonts/'>проверьте</a>, что шрифт содержит русский алфавит (способен отображать русские буквы)."
"Sort Order","порядок"
"Specify additional gap above the header section. Value in pixels.","Значение указывается <b>в пикселях</b> и должно быть натуральным числом.<br/>Соответствует свойству CSS <a href='http://htmlbook.ru/css/padding-top'>padding-top</a>."
"Specify additional gap above the main section of the page. Value in pixels.","Значение указывается <b>в пикселях</b> и должно быть натуральным числом.<br/>Соответствует свойству CSS <a href='http://htmlbook.ru/css/padding-top'>padding-top</a>."
"Specify additional gap above the menu bar. Value in pixels.","Значение указывается <b>в пикселях</b> и должно быть натуральным числом.<br/>Соответствует свойству CSS <a href='http://htmlbook.ru/css/padding-top'>padding-top</a>."
"Specify additional gap above this section of the footer. Value in pixels.","Значение указывается <b>в пикселях</b> и должно быть натуральным числом.<br/>Соответствует свойству CSS <a href='http://htmlbook.ru/css/padding-top'>padding-top</a>."
"Specify additional gap above this section of the header. Value in pixels.","Значение указывается <b>в пикселях</b> и должно быть натуральным числом.<br/>Соответствует свойству CSS <a href='http://htmlbook.ru/css/padding-top'>padding-top</a>."
"Specify additional gap below the header section. Value in pixels.","Значение указывается <b>в пикселях</b> и должно быть натуральным числом.<br/>Соответствует свойству CSS <a href='http://htmlbook.ru/css/padding-bottom'>padding-bottom</a>."
"Specify additional gap below the main section of the page. Value in pixels.","Значение указывается <b>в пикселях</b> и должно быть натуральным числом.<br/>Соответствует свойству CSS <a href='http://htmlbook.ru/css/padding-bottom'>padding-bottom</a>."
"Specify additional gap below the menu bar. Value in pixels.","Значение указывается <b>в пикселях</b> и должно быть натуральным числом.<br/>Соответствует свойству CSS <a href='http://htmlbook.ru/css/padding-bottom'>padding-bottom</a>."
"Specify additional gap below this section of the footer. Value in pixels.","Значение указывается <b>в пикселях</b> и должно быть натуральным числом.<br/>Соответствует свойству CSS <a href='http://htmlbook.ru/css/padding-bottom'>padding-bottom</a>."
"Specify additional gap below this section of the header. Value in pixels.","Значение указывается <b>в пикселях</b> и должно быть натуральным числом.<br/>Соответствует свойству CSS <a href='http://htmlbook.ru/css/padding-bottom'>padding-bottom</a>."
"Specify additional padding at the bottom of the content area of this section. Similar to <strong>Content Top Padding</strong>. Value in pixels.","Значение указывается <b>в пикселях</b> и должно быть натуральным числом.<br/>Соответствует свойству CSS <a href='http://htmlbook.ru/css/padding-bottom'>padding-bottom</a>."
"Specify additional padding at the top of the content area of this section. Use when you want to move the content away from the top edge of the content area. Especially useful if you also configured the inner background color for this section (field: <strong>Header - Primary > Inner Background Color</strong>). Value in pixels.","Значение указывается <b>в пикселях</b> и должно быть натуральным числом.<br/>Соответствует свойству CSS <a href='http://htmlbook.ru/css/padding-top'>padding-top</a>."
"Specify additional padding at the top of the content area of this section. Use when you want to move the content away from the top edge of the content area. Especially useful if you also configured the inner background color for this section (field: <strong>Header - Top > Inner Background Color</strong>) and the top gap for the entire header (field <strong>Header > Top Padding</strong>). Value in pixels.","Значение указывается <b>в пикселях</b> и должно быть натуральным числом.<br/>Соответствует свойству CSS <a href='http://htmlbook.ru/css/padding-top'>padding-top</a>."
"Specify height of the top-level menu items.","Высота в пикселях постоянно видимой части меню (пунктов меню вернхнего уровня)."
"Specify the value which will mark alternative images of your products. E.g.: if <strong>Select Alt. Image By Column</strong> is set to ""Sort Order"", specify the number which will mark (in ""Sort Order"" column of the product image gallery) alternative images, for example: ""2"".","Если в графе выше Вы выбрали значение «<b>подпись</b>», то здесь укажите, какая именно подпись будет означать, что изображение является альтернативным при наведении посетителем указателя мыши на основное изображение.<br/>Если в графе выше Вы выбрали значение «<b>порядок</b>», то здесь укажите, какой именно порядок (целое число) будет означать, что изображение является альтернативным при наведении посетителем указателя мыши на основное изображение."
"Specify the weight of the font. You can only use <strong>numeric font weights</strong> which are available for the CSS property <a href=""https://developer.mozilla.org/en-US/docs/Web/CSS/font-weight""><em>font-weight</em></a>. E.g. normal weight is <em>400</em>, bold is <em>700</em>. Leave empty to use default weight.<br/><strong style=""color:red;"">Important</strong>: if you selected a font from Google Fonts, note that some fonts are not available in all weights. Refer to <a href=""http://www.google.com/webfonts"">Google Web Fonts</a> to check if the selected weight is available for your font.","Насыщенность — это значение свойства CSS <a href='http://htmlbook.ru/css/font-weight'>font-weight</a>.<br/>В данном случае допустимы не все значения свойства font-weight, а только целочисленные.<br/>Нормальной насыщенности соответствует значение 400, жирному шрифту — значение 700.<br/>При выборе шрифта (опции выше) и насыщенности <a href='http://www.google.com/fonts/'>убедитесь</a>, что для выбранного шрифта доступна выбранная насыщенность."
"Specify value in grid units (between 2 and 8). Leave empty to remove this column.","Укажите значение в колонках модульной сетки, от 2 до 8.<br/>Вы также можете удалить эту колонку, указав пустое значение."
"Specify value in grid units (between 2 and 12).","Укажите значение в колонках модульной сетки, от 2 до 12."
"Specify value in grid units (between 2 and 12).<br/><strong style=""color:red;"">Important</strong>: Leave empty to remove this column.","Укажите значение в колонках модульной сетки, от 2 до 12.<br/>Вы также можете удалить эту колонку, указав пустое значение."
"Specify value in grid units (between 3 and 8).","Укажите значение в колонках модульной сетки, от 3 до 8."
"Specify value in grid units (between 4 and 8).","Укажите значение в колонках модульной сетки, от 4 до 8."
"Specify value in pixels, do not add ""px"" suffix.","в пикселях"
"Specify width of the border at the bottom of the menu bar. <strong>Leave empty to remove border</strong>.","В пикселях.<br/>Нижняя граница выглядит как полоса под меню.<br/>При пустом значении эта полоса будет отсутствовать."
"Specify width of the border at the top of the drop-down boxes. <strong>Leave empty to remove border</strong>.","В пикселях.<br/>Верхняя граница выглядит как полоса над выпадающим подменю.<br/>При пустом значении эта полоса будет отсутствовать."
"Speed","Длительность (в милисекундах) анимации шага ручной прокрутки карусели"
"Static Blocks",""
"Sticky Header","Прикрепить верхнее меню к верхнему краю окна браузера?"
"Sticky Menu","Меню в режиме прикрепления к верхнему краю окна браузера<br/>(этот режим настраивается в разделе «УЛЬТИМО» → «Элементы витрины» → «Шапка витринной страницы (общие настройки)» →  «Прикрепить верхнее меню к верхнему краю окна браузера?»)"
"Sticky Menu Item Background Color","Цвет фона пунктов меню"
"Sticky Menu Item Text Color","Цвет текста пунктов меню"
"Store Switcher in the Footer","Показывать ли переключатель магазинов в подвале?"
"Structural Elements Transition","Должны ли блоки изменять свои размеры плавно при изменении размеров окна браузера?"
"Tabs","Вкладки"
"Text Color","Цвет текста"
"Theme Configuration Import/Export","Импорт и экспорт настроек"
"Theme Design","Цвета, шрифты, спецэффекты"
"Theme Layout","Страница в целом"
"Theme Settings","Элементы витрины"
"This section is related to all existing product sliders. ""Timeout"" will be applied only to Featured Products Slider and New Products Slider. ""Timeout"" for Related Products and Up-Sell Products (blocks on product page) can be set in <strong>Product Page</strong> tab.","Настройки этого раздела оказывают влияние на <b>все карусели товаров</b> за одним исключением:<br/>настройка «<b>Интервал (в милисекундах) между шагами автоматической прокрутки карусели</b>» оказывает влияние только на карусели <b>новинок</b> и <b>премиум-товаров</b>, потому что для каруселей сопутствующих и похожих товаров одноимённая опция настраивается в разделе «Страница товара» выше."
"Timeout","Интервал (в милисекундах) между шагами автоматической прокрутки карусели"
"To enable automatic scrolling of the slider, specify time (in milliseconds) between transitions. Leave empty to disable automatic scrolling. Note that 1000 miliseconds = 1 second.","При пустом значении карусель не будет прокручиваться автоматически."
"To replace Related Products first enable static block with ID <strong>block_product_replace_related</strong>","Используемый для замещения сопутствующих товаров самодельный блок — <b>block_product_replace_related</b>.<br/>Не забудьте включить его, если Вы выбрали режим замещения."
"To replace Up-sell Products first enable static block with ID <strong>block_product_replace_upsell</strong>","Используемый для замещения похожих товаров самодельный блок — <b>block_product_replace_upsell</b>.<br/>Не забудьте включить его, если Вы выбрали режим замещения."
"Top, Left","вверху слева"
"Top, Right","вверху справа"
"Top Border Color","Цвет верхнего края страницы"
"Top Border Width","Толщина верхней границы выпадающего подменю"
"Top of the Secondary Column (below brand logo)","вверху дополнительной колонки (под логотипом бренда)"
"Top Padding","Отступ блока сверху"
"Transform the standard header into a mobile-friendly header on small mobile devices (if browser viewport is narrower than 770 pixels).<br/><strong>Important:</strong> if mobile header is enabled, option <em>System > Configuration > Menu > Main Menu Mode</em> has to be set to <strong>Drop-down/Mobile</strong> or <strong>Mobile</strong>.","При ширине страницы <b>меньше 770 пикселей</b> шапка будет отображаться в специальном, удобном для небольших экранов режиме.<br/>При включении этой опции Вам также стоит указать для опции<br/>«Система» → «Настройки» → «Модули Infortis» → «Меню» → «Основное» → «<b>Способ показа главного меню</b>»<br/>значение «<b>оба режима: обычный и гармошка</b>»."
"Type in your custom font stack, e.g.:<br/><em>Arial, ""Helvetica Neue"", Helvetica, sans-serif</em>.<br/><strong>Important</strong>: Do not add trailing semicolon.",""
"Unable to import items (%s) with the following identifiers (they already exist in the database):<br />%s","Объекты со следующими идентификаторами не были импортированы, потому что они уже присутстствуют в базе данных:<br />%s"
"Up-sell Products","Похожие товары"
"Uppercase of the items <strong>on the 1st-level inside ""Mega drop-down""</strong>.",""
"Vertical space between links in mobile version of the main menu. Leave empty to remove separator.","При пустом значении горизонтальная черта-разделитель между пунктами выпадающего меню отображаться не будет."
"Viewport Background Color","Значение свойства CSS <a href='http://htmlbook.ru/css/background-color'>background-color</a> для тега <b>body</b>"
"Which column of the product image gallery will mark alternative images of your products.",""
"Width of Columns","Ширина информационных колонок"
"Width of Primary Header Columns","Ширина колонок в шапке"
